1854, 1726, 4095
1519, 1938, 4069
1264, 2056, 3526
1136, 2175, 3095
1045, 2313, 2688
1038, 2366, 2241
1185, 2301, 1648
1232, 2254, 1111
1200, 2147, 624
1173, 2079, 225
1553, 1971, 225
2192, 1903, 939
2690, 1760, 1616
2817, 1782, 2512
2509, 1907, 3408
2329, 1920, 4095
2127, 1872, 4095
1845, 1854, 4095
1457, 1984, 4095
1247, 2039, 4095
1242, 2099, 3567
1143, 2125, 3273
1338, 2165, 3122
1707, 2093, 2758
1799, 2090, 2324
1860, 1991, 1703
1691, 2065, 976
1501, 1962, 368
1488, 1983, 295
1680, 2078, 682
2096, 2047, 914
2882, 1872, 1408
3117, 1911, 2547
2645, 2069, 3887
1908, 2093, 4095
1598, 1937, 4095
1420, 1923, 4095
1104, 2073, 4007
1091, 2032, 3514
1119, 2075, 3376
1237, 2096, 3216
1379, 2128, 2885
1374, 2213, 2490
1418, 2263, 2113
1421, 2277, 1713
1474, 2289, 1136
1443, 2183, 522
1508, 2155, 247
1746, 2110, 310
2284, 2002, 610
2707, 1989, 1322
2983, 1917, 2195
2624, 2098, 3290
2045, 2144, 4095
1851, 1953, 4095
1503, 1789, 4095
1083, 1857, 4095
995, 1873, 4095
1078, 1939, 4095
1094, 2007, 3750
1274, 2122, 3133
1500, 2170, 2554
1630, 2189, 2102
1584, 2189, 1566
1465, 2188, 957
1341, 2083, 319
1275, 2036, 77
1370, 2096, 200
1440, 2170, 559
1763, 2192, 816
2348, 2085, 1289
2658, 2117, 2445
2194, 2110, 4095
1478, 1812, 4095
1329, 1533, 4095
1345, 1653, 4095
1519, 1734, 4095
1648, 1725, 4093
1586, 1821, 3665
1616, 1919, 3347
1710, 2027, 2791
1680, 2121, 2231
1557, 2179, 1786
1383, 2183, 1232
1185, 2196, 729
1098, 2042, 48
1114, 2097, 0
1278, 2020, 305
1586, 2229, 944
1887, 2288, 1473
2288, 2179, 2109
2439, 2083, 2971
2221, 2090, 4095
1851, 1991, 4095
1827, 1749, 4095
1760, 1607, 4095
1633, 1734, 4095
1534, 1823, 4095
1661, 1874, 4095
1783, 1968, 3405
1819, 2066, 2811
1808, 2120, 2426
1825, 2167, 1841
1739, 2170, 1302
1591, 2085, 649
1328, 2075, 0
1108, 2116, 0
1200, 2229, 131
1440, 2273, 624
1689, 2381, 1110
1938, 2435, 1968
2030, 2449, 3002
1705, 2319, 4095
1645, 1931, 4095
1718, 1753, 4095
1590, 1758, 4095
1482, 1770, 4095
1405, 1774, 4095
1584, 1823, 4095
1679, 1895, 3826
1773, 2065, 3099
1895, 2099, 2554
1875, 2126, 1963
1844, 2119, 1355
1680, 2115, 765
1533, 2057, 274
1408, 1994, 47
1296, 2138, 283
1355, 2181, 695
1531, 2224, 1059
1602, 2302, 1603
1739, 2359, 2137
1789, 2347, 2839
1695, 2170, 4095
1373, 2007, 4095
1258, 1809, 4095
1202, 1776, 4095
1157, 1831, 4095
1182, 1872, 4095
1356, 1897, 4095
1519, 1983, 3712
1682, 2092, 3091
1879, 2140, 2480
1798, 2131, 1994
1759, 2160, 1580
1728, 2095, 1042
1669, 2019, 531
1474, 1998, 85
1327, 2057, 50
1339, 2193, 437
1616, 2367, 871
1886, 2259, 1408
2070, 2337, 2222
1712, 2359, 3298
1290, 2179, 4095
894, 2009, 4095
989, 1796, 4095
785, 1802, 4095
731, 1831, 4095
785, 1839, 4095
1072, 1852, 4095
1118, 1924, 3939
1417, 1957, 3140
1588, 1995, 2643
1611, 2139, 2332
1760, 2103, 2032
1903, 2107, 1807
2017, 2095, 1446
1911, 2073, 964
1798, 2139, 561
1712, 2135, 183
1712, 2145, 19
1676, 2256, 209
1687, 2327, 499
1775, 2431, 995
1501, 2593, 1741
931, 2155, 2841
1283, 2334, 3383
426, 2155, 4095
206, 2032, 4095
95, 2074, 4095
149, 2035, 4095
377, 1916, 4095
664, 1890, 4095
944, 1897, 4091
1257, 1961, 3507
1535, 1977, 2995
1755, 1990, 2603
1909, 2035, 2299
2018, 2143, 2154
2034, 1997, 1877
2032, 1966, 1895
1964, 1997, 1918
1912, 2064, 1840
1874, 2081, 1641
1857, 2112, 1552
1831, 2128, 1498
1777, 2166, 1406
1673, 2211, 1376
1573, 2234, 1375
