1730, 2093, 2096
1997, 2195, 2704
2142, 2234, 3685
2135, 2325, 4095
1931, 2319, 4095
1778, 2257, 4095
1759, 2205, 4095
1701, 2143, 3813
1718, 2079, 3152
1763, 2009, 2678
1754, 1975, 2320
1697, 1950, 2004
1664, 1968, 1757
1607, 1968, 1621
1743, 1878, 1491
1739, 1835, 1375
1613, 1860, 1205
1627, 1855, 1283
1619, 1943, 1591
1620, 2094, 1903
1629, 2130, 2289
1652, 2213, 2421
1756, 2300, 2815
1798, 2351, 3398
1913, 2383, 4095
1762, 2359, 4095
1734, 2335, 4095
1683, 2243, 3889
1658, 2173, 3398
1647, 2064, 2880
1629, 2009, 2575
1683, 1965, 2229
1677, 1907, 1953
1643, 1872, 1723
1668, 1859, 1422
1712, 1788, 1222
1712, 1791, 1068
1749, 1810, 1150
1810, 1969, 1491
1897, 2182, 2069
1895, 2277, 2857
1723, 2353, 3583
1735, 2378, 4095
1809, 2369, 4095
1892, 2272, 4095
1917, 2191, 4095
1854, 2104, 4033
1811, 2020, 3370
1839, 1961, 2861
1885, 1903, 2507
1898, 1891, 2302
1891, 1906, 2123
1841, 1904, 1904
1712, 1873, 1667
1643, 1883, 1401
1607, 1854, 1200
1633, 1809, 1077
1585, 1808, 1011
1492, 1835, 1039
1584, 1834, 1140
1776, 1995, 1600
1959, 2165, 2394
1974, 2289, 3054
2000, 2320, 4095
2096, 2295, 4095
2199, 2231, 4095
2229, 2101, 4095
2131, 2037, 4095
2095, 1930, 3851
2038, 1867, 3099
2027, 1845, 2591
1989, 1840, 2235
1875, 1858, 2095
1650, 1867, 1923
1459, 1913, 1691
1406, 1904, 1391
1394, 1878, 1260
1462, 1815, 1166
1371, 1791, 983
1265, 1808, 943
1386, 1830, 1079
1631, 1936, 1477
1981, 2064, 2261
2126, 2255, 2768
2287, 2278, 3889
2480, 2226, 4095
2559, 2158, 4095
2509, 2103, 4095
2415, 2023, 4095
2278, 1926, 3869
2176, 1872, 3110
2106, 1844, 2610
1977, 1831, 2155
1807, 1833, 1919
1639, 1903, 1762
1389, 1893, 1598
1291, 1943, 1419
1338, 1861, 1410
1233, 1877, 1267
1096, 1907, 1191
1184, 1956, 1302
1355, 1967, 1635
1488, 2069, 1937
1821, 2174, 2484
1955, 2310, 2951
2133, 2315, 3831
2382, 2260, 4095
2378, 2192, 4095
2247, 2093, 4095
2198, 2013, 4095
2163, 1883, 3470
2128, 1835, 2809
2071, 1813, 2341
1978, 1831, 2038
1835, 1875, 1895
1669, 1905, 1742
1481, 1935, 1532
1273, 1926, 1408
1143, 1888, 1360
1072, 1904, 1281
1073, 1962, 1195
1342, 1941, 1374
1506, 2015, 1578
1819, 2073, 2150
1931, 2208, 2480
2150, 2267, 3287
2381, 2256, 4095
2437, 2203, 4095
2463, 2087, 4095
2373, 1998, 4095
2317, 1947, 4095
2193, 1872, 3238
2106, 1835, 2722
1991, 1851, 2331
1907, 1859, 2035
1709, 1891, 1875
1455, 1936, 1741
1262, 1968, 1586
1200, 1920, 1506
1216, 1895, 1403
1189, 1930, 1267
1165, 1941, 1227
1262, 1971, 1291
1357, 2001, 1479
1626, 2000, 1890
1833, 2202, 2109
2206, 2166, 2844
2615, 2166, 3984
2851, 2063, 4095
2766, 1923, 4095
2704, 1887, 4095
2527, 1826, 4095
2384, 1809, 3383
2247, 1809, 2773
2115, 1865, 2306
2006, 1840, 2070
1793, 1865, 1887
1557, 1895, 1683
1333, 1915, 1442
1222, 1958, 1242
1198, 1986, 1277
1245, 2000, 1473
1302, 2058, 1658
1286, 2035, 1750
1431, 2066, 1781
1567, 2140, 1904
1763, 2192, 2269
1931, 2183, 2769
2127, 2251, 3547
2227, 2277, 4095
2261, 2131, 4095
2326, 2033, 4095
2237, 1977, 4095
2141, 1926, 3599
2117, 1848, 2933
2004, 1853, 2495
1900, 1861, 2163
1797, 1899, 1999
1677, 1904, 1917
1506, 1897, 1762
1392, 1902, 1511
1312, 1901, 1303
1271, 1893, 1188
1259, 1933, 1111
1328, 1938, 1241
1529, 1939, 1521
1725, 2000, 1893
1936, 2116, 2288
2222, 2170, 3060
2517, 2167, 4095
2535, 2098, 4095
2658, 1984, 4095
2669, 1917, 4095
2483, 1901, 3962
2388, 1811, 3230
2171, 1808, 2741
2000, 1805, 2352
1845, 1825, 2055
1714, 1783, 1940
1581, 1791, 1715
