1467, 2183, 1745
1561, 2241, 1872
1693, 2387, 2013
2003, 2478, 2238
1983, 2293, 2402
2047, 2352, 2945
1946, 2157, 3047
2001, 2158, 3184
2011, 2205, 3294
2075, 2301, 3235
2075, 2351, 3124
1921, 2255, 2903
1743, 2160, 2661
1662, 2308, 2534
1517, 2173, 2155
1570, 2096, 2081
1376, 1919, 1957
1367, 1885, 1879
1501, 2064, 1819
1651, 2257, 1804
1697, 2414, 1936
1775, 2493, 2139
1904, 2243, 2383
1763, 2077, 2863
1780, 2010, 3133
2032, 2192, 3374
2061, 2221, 3387
2109, 2173, 3402
2138, 2208, 3221
1990, 2215, 2991
1738, 2149, 2704
1758, 2255, 2482
1814, 2371, 2292
1664, 2320, 1993
1547, 2192, 1815
1471, 2128, 1774
1282, 2002, 1664
1379, 2070, 1744
1529, 2159, 1936
1623, 2283, 2243
1790, 2189, 2467
1991, 2226, 2965
1991, 2349, 3323
1994, 2221, 3171
2086, 2301, 3348
1994, 2235, 3306
2003, 2320, 3033
1771, 2278, 2799
1831, 2416, 2722
1718, 2368, 2405
1771, 2342, 2246
1587, 2278, 2155
1471, 2150, 2128
1455, 2030, 1968
1650, 2123, 2032
1546, 2149, 1953
1625, 2212, 2128
1721, 2279, 2239
1776, 2240, 2393
1790, 2196, 2538
1996, 2283, 2859
2029, 2193, 3025
1968, 2204, 3167
2016, 2296, 3199
2031, 2371, 3058
1954, 2379, 2877
1861, 2346, 2672
1882, 2416, 2569
1748, 2282, 2301
1680, 2237, 2195
1535, 2137, 2015
1407, 2009, 1947
1409, 1922, 1913
1483, 1956, 1912
1493, 2031, 2034
1552, 2158, 2247
1703, 2256, 2414
1855, 2173, 2640
1893, 2176, 2961
1934, 2288, 3258
1936, 2322, 3327
1969, 2349, 3238
1951, 2257, 3055
1883, 2267, 2843
1731, 2357, 2675
1717, 2352, 2511
1663, 2237, 2297
1597, 2190, 2148
1567, 2087, 2039
1535, 2001, 2000
1552, 2031, 1969
1571, 2113, 2016
1511, 2160, 2202
1662, 2244, 2262
1821, 2227, 2326
1869, 2160, 2578
1863, 2069, 2661
2055, 2193, 2746
2013, 2134, 2751
1963, 2154, 2791
1997, 2212, 2896
1879, 2192, 2822
1872, 2213, 2833
1931, 2286, 2775
1941, 2398, 2601
1806, 2432, 2432
1680, 2414, 2254
1533, 2290, 2077
1398, 2157, 1951
1312, 2042, 1876
1291, 2039, 1827
1278, 2094, 1876
1232, 2181, 1993
1373, 2229, 2101
1637, 2143, 2368
1601, 2182, 2646
1645, 2183, 2933
1737, 2223, 3175
1789, 2269, 3422
1940, 2399, 3373
2000, 2368, 3168
1907, 2295, 2844
1614, 2271, 2651
1597, 2387, 2623
1509, 2490, 2336
1578, 2454, 2013
1711, 2466, 2077
1323, 2248, 1777
1230, 2217, 1664
1247, 2266, 1616
1229, 2189, 1692
1226, 2224, 1926
1500, 2256, 2178
1661, 2159, 2411
1667, 2231, 2736
1715, 2223, 3056
1776, 2223, 3119
1883, 2445, 3408
1849, 2432, 3274
1933, 2289, 3091
1785, 2251, 2830
1648, 2400, 2690
1531, 2471, 2417
1508, 2487, 2239
1535, 2402, 2045
1398, 2149, 1840
1236, 2080, 1763
1232, 2183, 1744
1270, 2319, 1786
1296, 2348, 1973
1481, 2352, 2175
1776, 2265, 2399
1787, 2239, 2702
1823, 2247, 3058
1931, 2273, 3309
2096, 2390, 3502
2027, 2267, 3285
1959, 2131, 3049
1745, 2148, 2855
1514, 2270, 2614
1460, 2371, 2416
1425, 2480, 2126
1420, 2318, 2011
1267, 2218, 1871
1275, 2207, 1826
1310, 2289, 1808
1315, 2373, 1872
1345, 2353, 2057
1616, 2383, 2144
1721, 2258, 2318
1691, 2225, 2706
1744, 2177, 2929
1806, 2257, 3026
1911, 2352, 3114
1959, 2334, 3042
1909, 2240, 2955
1789, 2229, 2800
1625, 2291, 2659
1463, 2390, 2471
1444, 2414, 2257
1379, 2448, 2099
1392, 2363, 1991
1357, 2273, 1911
1293, 2320, 1813
1269, 2319, 1828
1183, 2256, 2045
1407, 2225, 2235
1623, 2229, 2515
1853, 2304, 2973
1830, 2259, 3213
1904, 2362, 3292
2020, 2397, 3152
1921, 2320, 2899
1593, 2269, 2639
1347, 2227, 2386
1206, 2206, 2141
1233, 2200, 1946
1323, 2127, 1725
1313, 2213, 1619
1272, 2368, 1603
