1907, 2131, 2635
1751, 1905, 3025
1797, 1682, 3226
1857, 1627, 3312
1763, 1701, 3327
1637, 1687, 3200
1467, 1646, 3084
1357, 1649, 2992
1435, 1743, 2800
1587, 1808, 2633
1648, 1952, 2371
1706, 2138, 2166
1723, 2304, 1906
1727, 2433, 1746
1750, 2528, 1651
1776, 2549, 1626
1778, 2525, 1627
1797, 2513, 1681
1853, 2478, 1845
1716, 2401, 2227
1603, 2097, 2663
1525, 1815, 3148
1639, 1665, 3437
1831, 1746, 3502
1854, 1893, 3502
1779, 1867, 3431
1633, 1767, 3182
1471, 1897, 2912
1482, 2023, 2764
1551, 2071, 2518
1645, 2142, 2344
1747, 2219, 2146
1758, 2335, 1993
1779, 2391, 1837
1782, 2450, 1729
1724, 2485, 1613
1690, 2513, 1587
1744, 2551, 1554
1855, 2624, 1591
1891, 2636, 1883
1770, 2423, 2290
1583, 2111, 2766
1557, 1874, 3191
1680, 1875, 3423
1676, 1897, 3663
1618, 1719, 3920
1563, 1748, 3885
1700, 1817, 3538
1662, 2001, 3204
1556, 2163, 2933
1488, 2240, 2677
1553, 2206, 2445
1552, 2215, 2275
1552, 2276, 2078
1551, 2315, 1891
1525, 2325, 1772
1520, 2289, 1711
1514, 2320, 1702
1634, 2369, 1653
1762, 2381, 1777
1863, 2395, 1899
1808, 2427, 2128
1841, 2296, 2510
1760, 2085, 2810
1798, 1898, 3089
1994, 1862, 3188
2081, 1973, 3306
1999, 2010, 3344
1897, 1965, 3197
1799, 2055, 2995
1708, 2128, 2781
1687, 2123, 2585
1649, 2096, 2307
1584, 2058, 2137
1426, 2096, 1965
1454, 2119, 1774
1456, 2125, 1712
1435, 2218, 1707
1628, 2315, 1685
1831, 2458, 1786
1936, 2499, 2206
1822, 2375, 2431
1773, 2046, 2844
1616, 1792, 3178
1742, 1677, 3312
1853, 1803, 3376
1813, 1904, 3345
1716, 1884, 3243
1622, 1904, 3024
1616, 2011, 2810
1631, 2110, 2622
1582, 2124, 2416
1584, 2090, 2194
1510, 2141, 2000
1457, 2215, 1859
1443, 2301, 1776
1446, 2385, 1712
1629, 2359, 1751
1631, 2390, 1911
1741, 2413, 2134
1865, 2417, 2315
1911, 2320, 2727
1919, 2017, 3066
1877, 1828, 3237
1872, 1825, 3248
1830, 1904, 3153
1701, 1936, 3088
1627, 1949, 2960
1623, 1998, 2783
1585, 2113, 2595
1610, 2114, 2374
1547, 2143, 2175
1489, 2174, 2032
1424, 2205, 1881
1462, 2259, 1856
1481, 2380, 1851
1603, 2345, 2032
1618, 2225, 2202
1679, 2128, 2366
1702, 2037, 2630
1626, 1929, 2896
1653, 1808, 3071
1719, 1750, 3063
1760, 1762, 3007
1707, 1751, 2843
1659, 1819, 2819
1721, 1900, 2637
1692, 1987, 2448
1581, 1999, 2275
1424, 2112, 2034
1434, 2130, 1898
1391, 2308, 1805
1454, 2416, 1700
1499, 2413, 1677
1584, 2417, 1881
1750, 2375, 2128
1802, 2253, 2352
1839, 2043, 2711
1845, 1711, 2992
1793, 1453, 3235
1767, 1357, 3281
1793, 1411, 3216
1738, 1585, 3035
1611, 1701, 2887
1545, 1802, 2717
1520, 1866, 2512
1466, 1877, 2304
1435, 1927, 2146
1361, 2023, 2003
1426, 2202, 1845
1664, 2325, 1693
1729, 2449, 1616
1717, 2445, 1674
1750, 2419, 1883
1869, 2352, 2118
1818, 2101, 2352
1722, 1742, 2733
1507, 1437, 3050
1360, 1102, 3190
1359, 1008, 3283
1390, 1091, 3235
1458, 1302, 3123
1553, 1587, 2848
1670, 1837, 2655
1578, 2006, 2467
1674, 2055, 2288
1723, 2157, 2128
1787, 2298, 1953
1834, 2483, 1806
1820, 2487, 1755
1705, 2444, 1809
1711, 2288, 1929
1595, 2109, 2043
1445, 1978, 2229
1374, 1843, 2494
1277, 1667, 2766
1334, 1521, 3049
1445, 1454, 3247
1519, 1417, 3290
1588, 1470, 3247
1613, 1555, 3152
1685, 1688, 2977
1653, 1814, 2843
1581, 1936, 2603
1682, 1953, 2384
1714, 2178, 2096
1722, 2410, 1890
1803, 2501, 1678
1775, 2613, 1462
1712, 2675, 1376
1711, 2690, 1339
1756, 2661, 1410
1744, 2638, 1629
1691, 2517, 1886
1569, 2133, 2405
1338, 1791, 2896
1490, 1579, 3376
1775, 1721, 3726
1811, 1886, 4045
1762, 1784, 3989
