1664, 2098, 2463
1645, 2101, 2467
1654, 2144, 2459
1680, 2149, 2448
1701, 2161, 2426
1680, 2189, 2430
1667, 2185, 2417
1647, 2181, 2402
1617, 2189, 2409
1618, 2192, 2393
1606, 2181, 2399
1565, 2176, 2398
1567, 2194, 2383
1552, 2199, 2357
1505, 2144, 2370
1490, 2129, 2412
1581, 2113, 2427
1531, 2105, 2445
1617, 2131, 2477
1655, 2175, 2426
1616, 2203, 2385
1584, 2237, 2330
1562, 2225, 2330
1532, 2241, 2347
1522, 2281, 2357
1502, 2319, 2375
1435, 2288, 2405
1376, 2288, 2352
1307, 2267, 2383
1295, 2276, 2395
1297, 2238, 2393
1290, 2256, 2439
1337, 2321, 2447
1325, 2335, 2431
1298, 2338, 2419
1301, 2352, 2419
1309, 2368, 2383
1308, 2372, 2341
1264, 2384, 2333
1257, 2354, 2286
1264, 2366, 2274
1267, 2359, 2277
1253, 2365, 2297
1239, 2350, 2288
1246, 2357, 2270
1294, 2369, 2299
1333, 2331, 2302
1390, 2361, 2308
1399, 2383, 2324
1411, 2338, 2341
1403, 2352, 2315
1435, 2388, 2304
1511, 2435, 2319
1526, 2446, 2317
1520, 2418, 2320
1559, 2412, 2376
1553, 2383, 2365
1552, 2413, 2345
1535, 2421, 2342
1527, 2429, 2315
1487, 2413, 2314
1476, 2416, 2319
1510, 2432, 2311
1616, 2446, 2335
1677, 2453, 2334
1650, 2430, 2326
1563, 2414, 2340
1533, 2391, 2347
1497, 2378, 2341
1520, 2387, 2343
1521, 2355, 2367
1481, 2320, 2396
1522, 2278, 2401
1495, 2304, 2411
1519, 2341, 2397
1535, 2359, 2406
1555, 2357, 2406
1533, 2346, 2405
1547, 2335, 2384
1503, 2321, 2343
1509, 2339, 2341
1524, 2349, 2336
1567, 2326, 2346
1578, 2345, 2352
1523, 2310, 2351
1510, 2287, 2378
1523, 2266, 2405
1556, 2230, 2437
1547, 2197, 2434
1510, 2191, 2443
1518, 2167, 2448
1554, 2191, 2443
1603, 2209, 2439
1601, 2192, 2461
1622, 2186, 2462
1616, 2206, 2479
1651, 2224, 2479
1681, 2218, 2470
1667, 2202, 2454
1651, 2207, 2459
1654, 2193, 2479
1645, 2161, 2487
1617, 2139, 2512
1635, 2150, 2480
1647, 2159, 2490
1664, 2134, 2493
1655, 2118, 2507
1647, 2118, 2512
1678, 2118, 2514
1693, 2080, 2541
1638, 2085, 2521
1648, 2096, 2522
1641, 2101, 2500
1648, 2084, 2477
1680, 2113, 2471
1744, 2128, 2443
1759, 2101, 2433
1722, 2032, 2463
1721, 1983, 2495
1769, 2003, 2462
1797, 2025, 2466
1822, 2057, 2448
1840, 2086, 2448
1867, 2105, 2435
1859, 2125, 2435
1869, 2112, 2478
1871, 2123, 2469
1888, 2128, 2461
1890, 2097, 2458
1889, 2102, 2458
1886, 2127, 2418
1854, 2128, 2421
1841, 2099, 2416
1837, 2035, 2444
1829, 2061, 2454
1862, 2070, 2468
1927, 2103, 2474
1933, 2160, 2464
1898, 2174, 2476
1891, 2173, 2446
1871, 2221, 2448
1853, 2223, 2451
1840, 2192, 2457
1800, 2164, 2473
1802, 2179, 2458
1776, 2160, 2451
1779, 2186, 2468
1786, 2204, 2469
1777, 2218, 2449
1802, 2215, 2442
1776, 2190, 2435
1783, 2185, 2429
1809, 2211, 2419
1825, 2220, 2426
1825, 2183, 2453
1819, 2157, 2480
1826, 2170, 2480
1818, 2160, 2464
1801, 2175, 2475
1791, 2164, 2466
1791, 2141, 2490
1794, 2111, 2465
1744, 2075, 2456
1745, 2082, 2490
1771, 2054, 2495
1766, 1999, 2493
1726, 2009, 2480
1731, 2062, 2467
1762, 2077, 2459
1712, 2053, 2473
1705, 2019, 2490
1679, 2026, 2503
1654, 2038, 2512
1635, 2043, 2496
1599, 2032, 2455
1550, 2053, 2431
1523, 2039, 2416
1547, 2055, 2427
1585, 2077, 2414
1616, 2109, 2436
1602, 2109, 2431
1617, 2123, 2422
1587, 2161, 2422
1598, 2195, 2410
1593, 2241, 2417
1599, 2276, 2421
1616, 2265, 2413
1584, 2246, 2418
1601, 2258, 2426
1601, 2301, 2421
1584, 2335, 2403
1555, 2384, 2387
1586, 2368, 2396
1587, 2352, 2400
1593, 2320, 2443
1598, 2288, 2451
1568, 2249, 2446
1552, 2239, 2463
1509, 2255, 2438
1488, 2213, 2470
