1558, 2170, 2421
1582, 2155, 2431
1600, 2171, 2416
1600, 2183, 2429
1584, 2230, 2415
1622, 2229, 2403
1663, 2217, 2399
1644, 2224, 2426
1630, 2218, 2442
1627, 2215, 2448
1600, 2202, 2421
1599, 2199, 2409
1600, 2224, 2390
1607, 2202, 2382
1648, 2135, 2384
1621, 2069, 2393
1581, 2063, 2413
1631, 2061, 2422
1643, 2074, 2395
1626, 2097, 2403
1634, 2117, 2399
1646, 2113, 2385
1631, 2095, 2421
1648, 2113, 2421
1687, 2086, 2416
1679, 2096, 2405
1653, 2082, 2385
1648, 2064, 2363
1648, 2094, 2363
1671, 2130, 2355
1694, 2157, 2362
1666, 2155, 2363
1651, 2162, 2371
1646, 2181, 2352
1655, 2177, 2366
1677, 2191, 2373
1710, 2181, 2384
1699, 2186, 2354
1705, 2207, 2389
1714, 2217, 2381
1661, 2227, 2400
1623, 2286, 2384
1633, 2298, 2337
1633, 2317, 2325
1601, 2285, 2358
1585, 2256, 2334
1557, 2235, 2354
1557, 2255, 2343
1552, 2251, 2352
1561, 2265, 2362
1584, 2285, 2367
1566, 2286, 2339
1504, 2290, 2342
1479, 2287, 2351
1488, 2285, 2339
1479, 2306, 2334
1458, 2314, 2319
1469, 2315, 2349
1465, 2320, 2310
1458, 2359, 2367
1498, 2336, 2384
1545, 2259, 2363
1486, 2288, 2406
1515, 2287, 2375
1488, 2279, 2385
1409, 2267, 2370
1414, 2249, 2345
1435, 2287, 2334
1441, 2291, 2351
1423, 2256, 2337
1454, 2266, 2341
1437, 2274, 2349
1434, 2239, 2352
1469, 2208, 2359
1486, 2266, 2363
1463, 2299, 2314
1424, 2307, 2256
1339, 2305, 2229
1295, 2289, 2199
1264, 2218, 2225
1259, 2173, 2239
1321, 2132, 2305
1394, 2192, 2381
1452, 2149, 2388
1501, 2185, 2381
1456, 2201, 2429
1487, 2236, 2419
1489, 2203, 2394
1398, 2221, 2368
1419, 2256, 2353
1424, 2275, 2347
1393, 2269, 2384
1339, 2254, 2387
1358, 2281, 2377
1338, 2281, 2385
1360, 2256, 2379
1341, 2242, 2431
1366, 2229, 2421
1344, 2259, 2429
1375, 2274, 2434
1376, 2288, 2416
1405, 2294, 2421
1405, 2278, 2410
1431, 2311, 2423
1458, 2297, 2420
1424, 2314, 2416
1403, 2294, 2411
1385, 2263, 2375
1332, 2245, 2364
1328, 2207, 2364
1347, 2207, 2365
1375, 2200, 2409
1399, 2221, 2407
1424, 2214, 2414
1457, 2218, 2425
1456, 2256, 2416
1461, 2275, 2394
1461, 2305, 2374
1413, 2324, 2346
1377, 2327, 2322
1394, 2295, 2325
1355, 2288, 2326
1306, 2255, 2369
1319, 2259, 2391
1325, 2224, 2381
1406, 2243, 2408
1388, 2278, 2418
1398, 2262, 2408
1382, 2245, 2393
1369, 2224, 2398
1344, 2209, 2406
1342, 2202, 2411
1370, 2198, 2406
1369, 2227, 2394
1367, 2221, 2406
1385, 2209, 2417
1407, 2203, 2415
1438, 2224, 2390
1457, 2254, 2384
1456, 2262, 2415
1461, 2251, 2400
1463, 2223, 2416
1456, 2189, 2404
1439, 2175, 2406
1451, 2184, 2416
1414, 2181, 2427
1401, 2164, 2427
1426, 2204, 2429
1426, 2234, 2426
1425, 2214, 2419
1418, 2219, 2416
1414, 2221, 2395
1424, 2217, 2389
1423, 2218, 2414
1450, 2224, 2401
1488, 2245, 2421
1472, 2241, 2432
1472, 2224, 2423
1479, 2228, 2397
1467, 2206, 2400
1456, 2169, 2407
1475, 2187, 2407
1499, 2203, 2383
1499, 2189, 2397
1509, 2163, 2416
1505, 2127, 2430
1519, 2124, 2421
1553, 2150, 2413
1527, 2143, 2416
1501, 2134, 2430
1527, 2115, 2429
1557, 2126, 2421
1569, 2157, 2430
1577, 2160, 2434
1558, 2147, 2404
1521, 2137, 2431
1505, 2126, 2425
1488, 2086, 2416
1451, 2065, 2421
1475, 2057, 2434
1489, 2059, 2462
1563, 2075, 2486
1630, 2083, 2478
1641, 2115, 2460
1606, 2115, 2433
1579, 2128, 2390
1552, 2127, 2352
1520, 2107, 2365
1518, 1994, 2411
1520, 1890, 2431
1574, 1867, 2445
1558, 1936, 2454
1594, 2001, 2453
1621, 2034, 2458
1630, 2019, 2474
1646, 1986, 2462
1620, 1977, 2461
1616, 1967, 2476
1609, 1985, 2480
1578, 1972, 2473
